household_id,date,split,eligible,candidates,basket_items,candidate_actual_items
1271,2017-06-01,train,1,120,5,4
1271,2017-06-21,train,1,120,5,2
1271,2017-07-08,train,1,120,13,6
1271,2017-07-28,train,1,120,15,11
1271,2017-08-12,train,1,120,3,1
1271,2017-08-23,train,1,120,7,7
1271,2017-09-01,train,1,120,1,1
1271,2017-09-14,train,1,120,7,5
1271,2017-10-02,validation,1,120,8,3
1271,2017-10-03,validation,1,120,6,1
1271,2017-10-05,validation,1,120,5,4
1271,2017-10-09,validation,1,120,3,1
1271,2017-10-15,validation,1,120,59,24
1271,2017-10-22,validation,1,120,1,0
1271,2017-10-25,validation,1,120,5,5
1271,2017-10-26,validation,1,120,4,2
1271,2017-11-05,test,1,120,53,21
1271,2017-11-06,test,1,120,3,0
1271,2017-11-13,test,1,120,14,4
1271,2017-11-16,test,1,120,12,5
1271,2017-11-21,test,1,120,13,11
1271,2017-11-22,test,1,120,3,1
1271,2017-11-27,test,1,120,49,17
1271,2017-12-02,test,1,120,15,9
1271,2017-12-06,test,1,120,5,3
1271,2017-12-08,test,1,120,3,2
1271,2017-12-12,test,1,120,10,6
1271,2017-12-18,test,1,120,22,12
1271,2017-12-19,test,1,120,3,0
1271,2017-12-24,test,1,120,1,0
1271,2017-12-27,test,1,120,7,6
1271,2017-12-31,test,1,120,16,4
1274,2017-04-03,train,1,120,9,4
1274,2017-04-10,train,1,120,14,9
1274,2017-04-24,train,1,120,7,5
1274,2017-05-01,train,1,120,9,6
1274,2017-05-08,train,1,120,6,4
1274,2017-05-20,train,1,120,3,0
1274,2017-05-29,train,1,120,9,8
1274,2017-06-11,train,1,120,12,8
1274,2017-06-19,train,1,120,10,8
1274,2017-06-26,train,1,120,10,8
1274,2017-07-06,train,1,120,22,5
1274,2017-07-16,train,1,120,12,7
1274,2017-07-29,train,1,120,10,6
1274,2017-08-03,train,1,120,1,1
1274,2017-08-12,train,1,120,35,14
1274,2017-08-26,train,1,120,14,10
1274,2017-09-09,train,1,120,36,20
1274,2017-09-20,train,1,120,11,7
1274,2017-09-30,train,1,120,15,10
1274,2017-10-02,validation,1,120,11,5
1274,2017-10-07,validation,1,120,14,10
1274,2017-10-11,validation,1,120,13,7
1274,2017-10-14,validation,1,120,15,9
1274,2017-10-18,validation,1,120,13,7
1274,2017-10-25,validation,1,120,10,6
1274,2017-10-28,validation,1,120,2,1
1274,2017-10-29,validation,1,120,1,1
1274,2017-11-03,test,1,120,7,6
1274,2017-11-04,test,1,120,14,13
1274,2017-11-05,test,1,120,7,5
1274,2017-11-11,test,1,120,35,21
1274,2017-11-17,test,1,120,10,4
1274,2017-11-18,test,1,120,14,11
1274,2017-11-21,test,1,120,21,9
1274,2017-11-22,test,1,120,2,1
1274,2017-11-24,test,1,120,5,2
1274,2017-11-25,test,1,120,20,11
1274,2017-11-30,test,1,120,18,9
1274,2017-12-02,test,1,120,13,8
1274,2017-12-03,test,1,120,4,3
1274,2017-12-07,test,1,120,14,8
1274,2017-12-09,test,1,120,15,14
1274,2017-12-15,test,1,120,12,7
1274,2017-12-16,test,1,120,22,13
1274,2017-12-22,test,1,120,7,4
1274,2017-12-23,test,1,120,24,17
1274,2017-12-30,test,1,120,11,6
128,2017-08-06,train,0,20,5,3
128,2017-10-14,validation,1,32,15,5
128,2017-10-29,validation,1,42,10,4
128,2017-11-12,test,1,44,19,8
128,2017-11-26,test,1,55,13,8
128,2017-12-02,test,1,60,14,8
128,2017-12-03,test,1,66,2,0
128,2017-12-10,test,1,68,11,5
128,2017-12-15,test,1,74,13,10
128,2017-12-22,test,1,70,8,2
128,2017-12-23,test,1,76,11,5
128,2017-12-31,test,1,82,21,9
1284,2017-04-05,train,1,34,2,2
1284,2017-04-18,train,1,36,9,3
1284,2017-04-26,train,1,57,1,1
1284,2017-04-29,train,1,61,6,4
1284,2017-05-15,train,1,70,2,1
1284,2017-06-20,train,1,74,6,1
1284,2017-06-27,train,1,83,4,3
1284,2017-07-03,train,1,90,10,4
1284,2017-07-07,train,1,102,3,3
1284,2017-07-22,train,1,109,1,1
1284,2017-07-28,train,1,111,3,3
1284,2017-08-15,train,1,114,2,0
1284,2017-08-26,train,1,120,12,8
1284,2017-08-31,train,1,120,8,6
1284,2017-09-09,train,1,120,2,1
1284,2017-09-13,train,1,120,5,3
1284,2017-09-17,train,1,120,4,3
1284,2017-09-24,train,1,120,2,1
1284,2017-09-30,train,1,120,1,0
1284,2017-10-04,validation,1,120,9,7
1284,2017-10-06,validation,1,120,2,2
1284,2017-10-07,validation,1,120,2,2
1284,2017-10-10,validation,1,120,9,9
1284,2017-10-11,validation,1,120,4,1
1284,2017-10-12,validation,1,120,8,5
1284,2017-10-14,validation,1,120,7,5
1284,2017-10-16,validation,1,120,9,5
1284,2017-10-20,validation,1,120,8,6
1284,2017-10-21,validation,1,120,2,1
1284,2017-10-27,validation,1,120,2,0
1284,2017-11-01,test,1,120,4,3
1284,2017-11-02,test,1,120,8,5
1284,2017-11-03,test,1,120,6,5
1284,2017-11-05,test,1,120,11,4
1284,2017-11-11,test,1,120,2,2
1284,2017-11-15,test,1,120,4,3
1284,2017-11-27,test,1,120,5,4
1284,2017-11-28,test,1,120,6,4
1284,2017-11-30,test,1,120,3,2
1284,2017-12-01,test,1,120,8,4
1284,2017-12-04,test,1,120,47,3
1284,2017-12-06,test,1,120,2,2
1284,2017-12-07,test,1,120,2,0
1284,2017-12-12,test,1,120,28,14
1284,2017-12-16,test,1,120,1,1
1284,2017-12-28,test,1,120,3,2
1284,2017-12-29,test,1,120,22,11
1284,2017-12-30,test,1,120,4,1
1284,2017-12-31,test,1,120,3,1
1285,2017-04-10,train,1,120,36,24
1285,2017-04-27,train,1,120,1,0
1285,2017-05-15,train,1,120,23,7
1285,2017-05-25,train,1,120,5,3
1285,2017-06-20,train,1,120,19,7
1285,2017-06-29,train,1,120,1,1
1285,2017-07-11,train,1,120,32,20
1285,2017-07-24,train,1,120,4,4
1285,2017-08-06,train,1,120,1,1
1285,2017-08-21,train,1,120,34,14
1285,2017-09-06,train,1,120,11,11
1285,2017-09-23,train,1,120,6,6
1285,2017-10-01,validation,1,120,20,10
1285,2017-10-08,validation,1,120,37,20
1285,2017-10-11,validation,1,120,73,7
1285,2017-10-17,validation,1,120,23,15
1285,2017-10-22,validation,1,120,18,15
1285,2017-10-29,validation,1,120,27,17
1285,2017-11-03,test,1,120,6,5
1285,2017-11-07,test,1,120,40,27
1285,2017-11-12,test,1,120,16,9
1285,2017-11-14,test,1,120,19,13
1285,2017-11-19,test,1,120,12,4
1285,2017-11-25,test,1,120,23,18
1285,2017-12-04,test,1,120,18,13
1285,2017-12-07,test,1,120,29,11
1285,2017-12-15,test,1,120,11,9
1285,2017-12-21,test,1,120,35,22
1285,2017-12-27,test,1,120,17,11
1286,2017-07-21,train,0,5,1,0
1286,2017-10-29,validation,0,6,2,0
1286,2017-11-20,test,1,8,1,0
1289,2017-04-01,train,1,65,2,0
1289,2017-04-04,train,1,67,1,1
1289,2017-04-09,train,1,68,4,2
1289,2017-04-15,train,1,71,1,0
1289,2017-04-20,train,1,73,2,1
1289,2017-04-24,train,1,77,2,1
1289,2017-04-29,train,1,79,1,1
1289,2017-05-06,train,1,80,1,1
1289,2017-05-11,train,1,80,1,0
1289,2017-05-15,train,1,83,1,1
1289,2017-05-18,train,1,85,8,3
1289,2017-05-23,train,1,90,1,1
1289,2017-05-28,train,1,93,1,1
1289,2017-06-01,train,1,94,1,0
1289,2017-06-06,train,1,97,1,0
1289,2017-06-09,train,1,98,2,0
1289,2017-06-12,train,1,101,1,0
1289,2017-06-16,train,1,103,3,0
1289,2017-06-19,train,1,108,2,0
1289,2017-06-27,train,1,117,2,1
1289,2017-07-01,train,1,120,1,0
1289,2017-07-04,train,1,120,2,1
1289,2017-07-10,train,1,120,1,0
1289,2017-07-13,train,1,115,1,0
1289,2017-07-18,train,1,119,1,0
1289,2017-07-23,train,1,119,1,1
1289,2017-07-29,train,1,120,1,0
1289,2017-08-03,train,1,119,1,1
1289,2017-08-07,train,1,119,1,1
1289,2017-08-10,train,1,120,2,2
1289,2017-08-16,train,1,120,2,2
1289,2017-08-23,train,1,120,1,1
1289,2017-08-28,train,1,119,2,2
1289,2017-09-03,train,1,120,2,0
1289,2017-09-06,train,1,120,2,2
1289,2017-09-11,train,1,120,1,1
1289,2017-09-15,train,1,120,2,1
1289,2017-09-19,train,1,120,4,2
1289,2017-09-27,train,1,120,3,2
1289,2017-09-30,train,1,120,2,1
1289,2017-10-02,validation,1,120,1,1
1289,2017-10-03,validation,1,120,2,1
1289,2017-10-04,validation,1,120,2,2
1289,2017-10-05,validation,1,120,2,0
1289,2017-10-06,validation,1,120,2,2
1289,2017-10-07,validation,1,120,1,1
1289,2017-10-09,validation,1,120,2,1
1289,2017-10-10,validation,1,120,1,1
1289,2017-10-11,validation,1,120,1,0
1289,2017-10-14,validation,1,120,2,1
1289,2017-10-15,validation,1,120,3,1
1289,2017-10-16,validation,1,120,1,1
1289,2017-10-19,validation,1,120,4,2
1289,2017-10-20,validation,1,120,2,1
1289,2017-10-21,validation,1,120,2,1
1289,2017-10-22,validation,1,120,3,1
1289,2017-10-23,validation,1,120,4,3
1289,2017-10-24,validation,1,120,1,1
1289,2017-10-28,validation,1,120,1,1
1289,2017-11-03,test,1,120,1,0
1289,2017-11-08,test,1,120,1,1
1289,2017-11-09,test,1,120,1,0
1289,2017-11-10,test,1,120,5,3
1289,2017-11-12,test,1,120,1,1
1289,2017-11-13,test,1,120,2,1
1289,2017-11-14,test,1,120,1,1
1289,2017-11-16,test,1,120,3,2
1289,2017-11-17,test,1,120,8,2
1289,2017-11-18,test,1,120,4,3
1289,2017-11-19,test,1,120,1,0
1289,2017-11-21,test,1,120,2,2
1289,2017-11-24,test,1,120,2,2
1289,2017-11-27,test,1,120,1,1
1289,2017-11-28,test,1,120,2,1
1289,2017-11-29,test,1,120,2,1
1289,2017-12-01,test,1,120,1,1
1289,2017-12-05,test,1,120,1,1
1289,2017-12-06,test,1,120,1,1
1289,2017-12-08,test,1,120,3,3
1289,2017-12-10,test,1,120,5,3
1289,2017-12-12,test,1,120,2,2
1289,2017-12-13,test,1,120,1,1
1289,2017-12-15,test,1,120,5,0
1289,2017-12-23,test,1,120,2,1
1289,2017-12-26,test,1,120,1,1
1289,2017-12-27,test,1,120,1,1
1289,2017-12-29,test,1,117,1,1
1289,2017-12-30,test,1,114,2,1
1289,2017-12-31,test,1,111,1,0
129,2017-04-04,train,0,32,10,1
129,2017-04-28,train,1,54,2,0
129,2017-05-27,train,1,58,2,0
129,2017-07-11,train,1,54,4,1
129,2017-07-22,train,1,67,4,1
129,2017-08-14,train,1,72,1,1
129,2017-09-22,train,1,63,4,2
129,2017-10-04,validation,1,62,2,1
129,2017-10-05,validation,1,63,16,4
129,2017-10-17,validation,1,68,4,4
129,2017-11-08,test,1,63,22,7
129,2017-12-06,test,1,72,1,0
129,2017-12-11,test,1,73,3,1
1294,2017-04-04,train,1,120,5,2
1294,2017-05-05,train,1,120,21,2
1294,2017-05-29,train,1,120,25,6
1294,2017-07-07,train,1,120,52,14
1294,2017-08-06,train,1,120,54,13
1294,2017-09-04,train,1,120,43,18
1294,2017-10-17,validation,1,120,35,13
1294,2017-11-11,test,1,120,45,13
1294,2017-11-16,test,1,120,8,0
1294,2017-11-22,test,1,120,3,0
1294,2017-11-26,test,1,120,73,27
1294,2017-12-15,test,1,120,24,5
1294,2017-12-26,test,1,120,26,12
1295,2017-04-18,train,0,52,1,1
1295,2017-05-07,train,1,60,13,2
1295,2017-05-21,train,1,72,11,3
1295,2017-07-04,train,1,91,22,5
1295,2017-08-13,train,1,113,13,7
1295,2017-09-03,train,1,104,3,2
1295,2017-09-24,train,1,107,1,1
1295,2017-10-01,validation,1,106,3,1
1295,2017-10-06,validation,1,108,3,0
1295,2017-10-21,validation,1,107,3,3
1295,2017-10-27,validation,1,106,3,0
1295,2017-10-29,validation,1,109,3,1
1295,2017-11-11,test,1,97,4,2
1295,2017-11-12,test,1,99,1,0
1295,2017-11-18,test,1,93,1,1
1295,2017-11-19,test,1,93,1,0
1295,2017-11-20,test,1,94,1,1
1295,2017-11-26,test,1,82,7,2
1295,2017-12-09,test,1,86,1,0
1295,2017-12-15,test,1,87,6,2
1295,2017-12-23,test,1,91,1,1
1295,2017-12-28,test,1,91,2,0
1295,2017-12-29,test,1,93,14,5
13,2017-04-07,train,1,120,11,3
13,2017-04-16,train,1,120,1,0
13,2017-05-02,train,1,120,25,12
13,2017-05-11,train,1,120,3,1
13,2017-05-23,train,1,120,1,0
13,2017-06-20,train,1,120,17,10
13,2017-07-09,train,1,120,3,1
13,2017-07-16,train,1,120,3,0
13,2017-08-04,train,1,120,34,11
13,2017-08-16,train,1,120,34,13
13,2017-09-07,train,1,120,11,3
13,2017-09-26,train,1,120,2,2
13,2017-10-03,validation,1,120,6,0
13,2017-10-07,validation,1,120,13,8
13,2017-10-11,validation,1,120,3,1
13,2017-10-18,validation,1,120,29,15
13,2017-10-21,validation,1,120,10,3
13,2017-10-22,validation,1,120,1,1
13,2017-10-29,validation,1,120,16,9
13,2017-11-02,test,1,120,5,1
13,2017-11-03,test,1,120,23,6
13,2017-11-04,test,1,120,3,1
13,2017-11-05,test,1,120,2,1
13,2017-11-07,test,1,120,6,1
13,2017-11-10,test,1,120,35,8
13,2017-11-11,test,1,120,2,0
13,2017-11-14,test,1,120,13,8
13,2017-11-21,test,1,120,28,16
13,2017-11-28,test,1,120,11,4
13,2017-12-03,test,1,120,13,9
13,2017-12-05,test,1,120,3,1
13,2017-12-09,test,1,120,2,2
13,2017-12-11,test,1,120,4,1
13,2017-12-13,test,1,120,9,3
13,2017-12-18,test,1,120,22,9
13,2017-12-21,test,1,120,7,4
13,2017-12-24,test,1,120,7,3
13,2017-12-29,test,1,120,24,9
13,2017-12-31,test,1,120,1,0
1301,2017-04-06,train,1,94,10,4
1301,2017-05-14,train,1,102,2,0
1301,2017-06-13,train,1,105,1,0
1301,2017-07-21,train,1,93,1,0
1301,2017-10-21,validation,1,43,2,0
1302,2017-04-19,train,1,20,1,0
1302,2017-07-30,train,1,34,10,2
1302,2017-10-16,validation,1,36,6,2
1302,2017-10-21,validation,1,39,8,0
1302,2017-11-09,test,1,47,3,0
1302,2017-12-30,test,1,49,4,1
1303,2017-04-09,train,1,120,40,11
1303,2017-05-08,train,1,120,3,1
1303,2017-05-17,train,1,120,5,2
1303,2017-06-07,train,1,120,18,7
1303,2017-07-08,train,1,120,2,1
1303,2017-07-17,train,1,120,9,5
1303,2017-08-08,train,1,120,15,5
1303,2017-08-17,train,1,120,2,1
1303,2017-09-09,train,1,120,22,3
1303,2017-10-05,validation,1,120,17,5
1303,2017-10-12,validation,1,120,13,5
1303,2017-10-15,validation,1,120,10,3
1303,2017-10-18,validation,1,120,7,1
1303,2017-10-28,validation,1,120,12,4
1303,2017-10-30,validation,1,120,1,0
1303,2017-11-02,test,1,120,8,0
1303,2017-11-05,test,1,120,45,7
1303,2017-11-07,test,1,120,21,2
1303,2017-11-08,test,1,120,3,1
1303,2017-11-11,test,1,120,32,6
1303,2017-11-17,test,1,120,1,1
1303,2017-11-22,test,1,120,33,10
1303,2017-11-25,test,1,120,1,1
1303,2017-11-30,test,1,120,2,0
1303,2017-12-06,test,1,120,8,1
1303,2017-12-11,test,1,120,19,6
1303,2017-12-13,test,1,120,2,0
1303,2017-12-18,test,1,120,10,1
1303,2017-12-19,test,1,120,2,0
1303,2017-12-21,test,1,120,42,5
1303,2017-12-22,test,1,120,13,4
1303,2017-12-31,test,1,120,20,4
1304,2017-04-04,train,1,43,6,4
1304,2017-05-15,train,1,49,2,1
1304,2017-05-25,train,1,52,2,2
1304,2017-06-08,train,1,55,9,3
1304,2017-06-25,train,1,63,2,0
1304,2017-08-12,train,1,56,3,0
1304,2017-08-29,train,1,56,3,2
1304,2017-10-02,validation,1,47,4,2
1304,2017-10-05,validation,1,49,6,0
1304,2017-10-12,validation,1,54,1,0
1304,2017-10-16,validation,1,54,3,2
1304,2017-10-21,validation,1,55,3,2
1304,2017-11-11,test,1,56,6,1
1304,2017-11-17,test,1,60,6,2
1304,2017-11-28,test,1,58,5,2
1304,2017-12-05,test,1,59,1,1
1304,2017-12-07,test,1,50,2,2
1304,2017-12-10,test,1,50,5,0
1304,2017-12-21,test,1,53,2,1
1304,2017-12-22,test,1,54,2,1
1304,2017-12-23,test,1,53,5,1
1305,2017-04-06,train,1,120,8,4
1305,2017-04-10,train,1,120,12,4
1305,2017-04-16,train,1,120,8,3
1305,2017-04-24,train,1,120,2,1
1305,2017-04-30,train,1,120,12,8
1305,2017-05-07,train,1,120,34,19
1305,2017-05-26,train,1,120,6,5
1305,2017-06-05,train,1,120,2,2
1305,2017-06-17,train,1,120,11,9
1305,2017-06-29,train,1,120,7,6
1305,2017-07-11,train,1,120,1,1
1305,2017-07-20,train,1,120,7,3
1305,2017-07-27,train,1,120,9,7
1305,2017-08-02,train,1,120,23,10
1305,2017-08-06,train,1,120,7,6
1305,2017-08-11,train,1,120,2,2
1305,2017-08-22,train,1,120,3,1
1305,2017-09-22,train,1,120,2,2
1305,2017-10-07,validation,1,120,10,4
1305,2017-10-10,validation,1,120,5,3
1305,2017-10-23,validation,1,120,9,6
1305,2017-11-01,test,1,120,2,2
1305,2017-11-02,test,1,120,3,1
1305,2017-11-22,test,1,120,3,1
1305,2017-11-30,test,1,120,6,6
1305,2017-12-01,test,1,120,7,5
1305,2017-12-03,test,1,120,24,11
1305,2017-12-04,test,1,120,4,3
1305,2017-12-06,test,1,120,3,2
1305,2017-12-09,test,1,120,3,3
1305,2017-12-19,test,1,120,11,9
1305,2017-12-21,test,1,120,11,8
1305,2017-12-24,test,1,120,17,4
1305,2017-12-28,test,1,120,11,8
1312,2017-04-05,train,1,120,2,0
1312,2017-04-19,train,1,120,4,1
1312,2017-06-27,train,1,120,3,0
1312,2017-08-20,train,1,115,2,0
1312,2017-09-30,train,1,73,34,3
1312,2017-10-02,validation,1,104,1,0
1312,2017-10-13,validation,1,85,2,0
1312,2017-10-14,validation,1,87,11,2
1312,2017-10-20,validation,1,93,28,8
1312,2017-10-21,validation,1,113,1,0
1312,2017-11-06,test,1,103,2,0
1312,2017-12-24,test,1,104,4,0
1313,2017-07-30,train,1,76,36,5
1313,2017-10-02,validation,1,95,1,0
1313,2017-10-24,validation,1,96,1,0
1313,2017-11-21,test,1,97,9,0
1313,2017-11-28,test,1,106,3,1
1313,2017-12-19,test,1,108,1,0
1319,2017-05-13,train,1,73,4,1
1319,2017-07-05,train,1,83,7,1
1319,2017-09-27,train,1,53,10,1
1319,2017-10-13,validation,1,36,8,1
1319,2017-10-14,validation,1,43,3,0
1319,2017-12-06,test,1,34,17,0
1320,2017-04-05,train,0,9,3,1
1320,2017-11-16,test,1,22,6,5
1320,2017-12-17,test,0,6,2,0
1320,2017-12-26,test,1,8,14,5
133,2017-04-01,train,1,73,28,12
133,2017-04-20,train,1,120,13,4
133,2017-05-02,train,1,120,5,3
133,2017-06-06,train,1,120,7,3
133,2017-06-26,train,1,120,15,7
133,2017-07-18,train,1,120,8,4
133,2017-08-16,train,1,120,1,0
133,2017-09-10,train,1,120,8,2
133,2017-10-03,validation,1,120,8,2
133,2017-10-06,validation,1,120,7,1
133,2017-10-22,validation,1,120,30,9
133,2017-10-26,validation,1,120,13,1
133,2017-10-31,validation,1,120,1,0
133,2017-11-08,test,1,120,13,2
133,2017-11-11,test,1,120,46,8
133,2017-12-03,test,1,120,12,4
133,2017-12-22,test,1,120,27,3
1335,2017-06-13,train,1,87,32,9
1335,2017-07-02,train,1,120,9,1
1335,2017-07-30,train,1,120,19,5
1335,2017-09-02,train,1,120,4,0
1335,2017-10-27,validation,1,120,1,1
1335,2017-11-18,test,1,120,16,4
1335,2017-12-13,test,1,116,13,5
1337,2017-04-06,train,1,120,3,1
1337,2017-04-15,train,1,120,2,0
1337,2017-04-21,train,1,120,33,3
1337,2017-05-02,train,1,120,2,2
1337,2017-05-12,train,1,120,45,25
1337,2017-05-20,train,1,120,70,18
1337,2017-06-08,train,1,120,39,16
1337,2017-06-22,train,1,120,4,0
1337,2017-07-08,train,1,120,40,12
1337,2017-07-16,train,1,120,20,8
1337,2017-07-27,train,1,120,16,5
1337,2017-08-04,train,1,120,1,0
1337,2017-08-14,train,1,120,19,7
1337,2017-08-28,train,1,120,2,1
1337,2017-09-12,train,1,120,6,1
1337,2017-09-20,train,1,120,20,5
1337,2017-09-29,train,1,120,63,16
1337,2017-10-02,validation,1,120,3,0
1337,2017-10-03,validation,1,120,2,1
1337,2017-10-05,validation,1,120,6,1
1337,2017-10-06,validation,1,120,25,0
1337,2017-10-08,validation,1,120,2,0
1337,2017-10-11,validation,1,120,15,3
1337,2017-10-14,validation,1,120,52,17
1337,2017-10-16,validation,1,120,4,0
1337,2017-10-19,validation,1,120,2,0
1337,2017-10-20,validation,1,120,7,4
1337,2017-10-21,validation,1,120,38,12
1337,2017-10-26,validation,1,120,8,3
1337,2017-10-27,validation,1,120,4,2
1337,2017-10-29,validation,1,120,1,1
1337,2017-10-31,validation,1,120,5,3
1337,2017-11-05,test,1,120,14,4
1337,2017-11-10,test,1,120,1,0
1337,2017-11-11,test,1,120,28,10
1337,2017-11-17,test,1,120,48,19
1337,2017-11-20,test,1,120,2,0
1337,2017-11-21,test,1,120,10,3
1337,2017-11-22,test,1,120,3,0
1337,2017-11-28,test,1,120,2,0
1337,2017-12-01,test,1,120,7,5
1337,2017-12-03,test,1,120,2,1
1337,2017-12-13,test,1,120,14,6
1337,2017-12-17,test,1,120,51,15
1337,2017-12-21,test,1,120,21,4
1337,2017-12-24,test,1,120,22,7
1337,2017-12-26,test,1,120,8,2
1337,2017-12-30,test,1,120,18,5
134,2017-05-09,train,1,120,4,2
134,2017-05-12,train,1,120,6,1
134,2017-06-01,train,1,120,14,1
134,2017-06-23,train,1,120,33,3
134,2017-07-17,train,1,120,11,3
134,2017-08-18,train,1,120,28,11
134,2017-09-01,train,1,120,38,8
134,2017-10-14,validation,1,120,6,1
134,2017-10-30,validation,1,120,45,4
134,2017-11-11,test,1,120,6,1
134,2017-11-13,test,1,120,12,2
134,2017-11-16,test,1,120,21,6
134,2017-11-22,test,1,120,27,7
134,2017-12-08,test,1,120,58,11
1343,2017-04-23,train,0,9,2,1
1344,2017-05-21,train,1,120,40,11
1344,2017-10-04,validation,1,81,17,3
1344,2017-10-14,validation,1,95,14,3
1344,2017-10-28,validation,1,92,34,7
1344,2017-12-02,test,1,86,38,7
1345,2017-05-21,train,0,21,4,2
1345,2017-06-10,train,1,47,14,3
1345,2017-07-15,train,1,66,8,3
1345,2017-08-28,train,1,75,2,0
1345,2017-10-05,validation,1,64,9,3
1345,2017-11-04,test,1,69,15,3
1345,2017-11-05,test,1,81,1,0
1345,2017-11-08,test,1,82,4,2
1345,2017-11-17,test,1,84,7,4
1345,2017-12-19,test,1,46,5,1
1345,2017-12-22,test,1,50,6,2
1345,2017-12-30,test,1,54,16,4
1346,2017-04-10,train,1,20,6,2
1346,2017-05-02,train,1,26,1,1
1346,2017-05-26,train,1,32,1,0
1346,2017-06-24,train,1,40,1,0
1346,2017-07-10,train,1,51,1,1
1346,2017-07-21,train,1,59,6,3
1346,2017-08-02,train,1,75,1,1
1346,2017-09-21,train,1,68,14,1
1346,2017-10-24,validation,1,93,5,3
1346,2017-10-25,validation,1,95,2,2
1346,2017-10-26,validation,1,94,6,1
1346,2017-10-28,validation,1,99,10,5
1346,2017-10-29,validation,1,104,6,4
1346,2017-10-30,validation,1,106,10,6
1346,2017-11-05,test,1,110,24,13
1346,2017-11-06,test,1,120,3,3
1346,2017-12-22,test,1,107,1,0
1346,2017-12-23,test,1,108,6,0
1350,2017-04-11,train,1,55,3,1
1350,2017-04-26,train,1,58,2,2
1350,2017-05-31,train,1,64,36,1
1350,2017-06-12,train,1,109,3,0
1350,2017-08-05,train,1,111,3,2
1350,2017-08-08,train,1,120,5,0
1350,2017-10-05,validation,1,120,67,22
1350,2017-11-05,test,1,120,40,24
1350,2017-11-20,test,1,120,11,1
1350,2017-12-03,test,1,120,4,3
1350,2017-12-08,test,1,120,8,3
1350,2017-12-13,test,1,120,34,19
1350,2017-12-16,test,1,120,31,10
1350,2017-12-23,test,1,120,29,6
1350,2017-12-30,test,1,120,24,8
1350,2017-12-31,test,1,120,5,0
136,2017-04-16,train,1,120,41,12
136,2017-04-28,train,1,120,78,13
136,2017-05-16,train,1,120,6,3
136,2017-06-05,train,1,120,23,8
136,2017-06-18,train,1,120,12,4
136,2017-06-28,train,1,120,20,8
136,2017-07-05,train,1,120,34,10
136,2017-08-03,train,1,120,11,3
136,2017-08-25,train,1,120,4,2
136,2017-09-18,train,1,120,7,3
136,2017-10-01,validation,1,120,6,4
136,2017-10-13,validation,1,120,7,2
136,2017-10-20,validation,1,120,5,1
136,2017-10-25,validation,1,120,4,3
136,2017-10-28,validation,1,120,4,2
136,2017-12-01,test,1,120,18,6
1364,2017-04-13,train,1,73,1,0
1364,2017-04-23,train,1,77,1,0
1364,2017-05-03,train,1,82,4,1
1364,2017-05-17,train,1,95,8,1
1364,2017-05-30,train,1,106,4,1
1364,2017-06-05,train,1,114,9,0
1364,2017-06-25,train,1,120,4,2
1364,2017-07-09,train,1,120,3,2
1364,2017-07-16,train,1,120,7,1
1364,2017-08-21,train,1,120,16,2
1364,2017-08-30,train,1,120,13,3
1364,2017-09-07,train,1,120,14,4
1364,2017-09-17,train,1,120,8,2
1364,2017-10-01,validation,1,120,11,4
1364,2017-10-10,validation,1,120,10,4
1364,2017-10-12,validation,1,120,3,1
1364,2017-10-16,validation,1,120,6,3
1364,2017-10-22,validation,1,120,7,2
1364,2017-10-23,validation,1,120,2,0
1364,2017-10-27,validation,1,120,13,3
1364,2017-10-28,validation,1,120,4,0
1364,2017-11-05,test,1,120,2,2
1364,2017-11-08,test,1,120,2,2
1364,2017-11-20,test,1,120,4,1
1364,2017-11-22,test,1,120,4,0
1364,2017-11-23,test,1,120,5,0
1364,2017-11-29,test,1,120,10,3
1364,2017-12-04,test,1,120,11,3
1364,2017-12-15,test,1,120,2,2
1364,2017-12-17,test,1,120,1,1
1364,2017-12-23,test,1,120,9,0
1364,2017-12-24,test,1,120,4,1
1364,2017-12-29,test,1,120,3,1
1364,2017-12-31,test,1,120,4,0
1367,2017-04-14,train,1,120,36,13
1367,2017-04-22,train,1,120,27,12
1367,2017-05-17,train,1,120,5,0
1367,2017-05-27,train,1,120,20,3
1367,2017-06-05,train,1,120,8,0
1367,2017-06-16,train,1,120,8,1
1367,2017-07-01,train,1,120,43,7
1367,2017-07-09,train,1,120,7,0
1367,2017-07-22,train,1,120,12,1
1367,2017-07-26,train,1,120,19,3
1367,2017-08-12,train,1,120,15,4
1367,2017-08-20,train,1,120,18,5
1367,2017-08-24,train,1,120,6,2
1367,2017-09-04,train,1,120,35,6
1367,2017-09-16,train,1,120,19,3
