household_id,shopping_days,receipts,sales_value,average_day_value,first_date,last_date
682,75,113,2597.55,34.634,2017-03-10,2017-10-12
683,3,3,23.28,7.760000000000001,2017-05-03,2017-11-09
684,52,58,1265.24,24.33153846153846,2017-01-03,2017-12-21
685,134,143,3724.8,27.797014925373137,2017-01-17,2017-12-31
686,10,12,387.87,38.787,2017-01-01,2017-11-11
687,30,34,1844.18,61.47266666666667,2017-02-08,2017-12-23
688,20,20,2519.78,125.989,2017-02-04,2017-12-09
689,2,2,12.63,6.315,2017-03-31,2017-04-13
69,112,139,3729.4700000000003,33.29883928571429,2017-01-05,2017-12-27
690,113,152,2903.92,25.698407079646017,2017-01-03,2017-12-31
691,26,27,1210.1299999999999,46.543461538461536,2017-01-15,2017-12-15
692,72,82,2493.71,34.634861111111114,2017-01-04,2017-12-23
693,112,127,3492.29,31.181160714285713,2017-01-04,2017-12-23
694,25,25,341.7,13.668,2017-01-12,2017-12-29
695,121,146,5967.74,49.320165289256195,2017-01-02,2017-12-31
696,165,210,9422.98,57.108969696969694,2017-01-01,2017-12-30
697,31,38,1238.53,39.95258064516129,2017-01-07,2017-11-30
698,34,37,403.1,11.855882352941178,2017-01-03,2017-12-24
699,60,81,5772.25,96.20416666666667,2017-01-06,2017-12-19
7,32,32,1952.3700000000001,61.011562500000004,2017-01-17,2017-12-26
70,21,21,48.04,2.2876190476190477,2017-01-01,2017-12-31
700,13,16,1633.49,125.65307692307692,2017-01-08,2017-12-31
701,28,28,1790.92,63.96142857142858,2017-01-01,2017-12-29
702,146,177,5269.86,36.09493150684931,2017-01-03,2017-12-30
703,107,135,5591.88,52.260560747663554,2017-01-02,2017-12-22
704,7,8,66.53,9.504285714285714,2017-04-16,2017-08-28
705,59,61,831.88,14.099661016949153,2017-01-03,2017-12-30
706,70,77,2585.58,36.93685714285714,2017-01-02,2017-12-29
707,203,295,11491.56,56.608669950738914,2017-01-01,2017-12-29
708,33,37,1474.78,44.69030303030303,2017-01-03,2017-12-20
709,75,80,2798.37,37.3116,2017-01-01,2017-12-26
71,42,43,1367.23,32.55309523809524,2017-01-30,2017-12-30
710,106,132,2135.52,20.146415094339623,2017-01-04,2017-12-31
711,26,27,338.71,13.02730769230769,2017-03-05,2017-12-31
712,117,136,6201.54,53.004615384615384,2017-01-01,2017-12-29
713,14,15,329.07,23.505,2017-02-12,2017-12-21
714,132,171,2386.2,18.077272727272724,2017-01-02,2017-12-29
715,74,99,2102.44,28.411351351351353,2017-01-03,2017-12-29
716,45,48,732.29,16.27311111111111,2017-01-03,2017-12-16
717,26,28,341.05,13.117307692307692,2017-01-01,2017-12-08
718,209,353,10687.43,51.13602870813397,2017-01-01,2017-12-28
719,15,15,348.49,23.232666666666667,2017-01-07,2017-12-23
72,49,52,4314.55,88.05204081632654,2017-01-03,2017-12-23
720,40,40,974.93,24.37325,2017-01-05,2017-12-29
721,28,28,297.61,10.628928571428572,2017-01-28,2017-12-08
722,75,81,3956.19,52.7492,2017-01-03,2017-12-31
723,18,18,900.99,50.055,2017-02-21,2017-12-29
724,12,12,234.3,19.525000000000002,2017-07-10,2017-12-16
725,67,73,3130.81,46.728507462686565,2017-01-06,2017-12-31
726,41,42,1332.8,32.50731707317073,2017-02-06,2017-12-31
727,49,55,2475.27,50.51571428571429,2017-01-01,2017-12-18
728,150,227,4563.7,30.424666666666667,2017-01-02,2017-12-31
729,12,12,616.03,51.33583333333333,2017-01-02,2017-12-20
73,73,97,1994.6100000000001,27.323424657534247,2017-01-02,2017-12-30
730,53,54,616.05,11.623584905660376,2017-01-22,2017-12-31
731,89,139,2072.73,23.289101123595504,2017-01-03,2017-12-24
732,53,65,2486.48,46.914716981132074,2017-01-02,2017-12-30
733,41,45,1623.43,39.59585365853658,2017-01-06,2017-12-21
734,44,53,882.68,20.06090909090909,2017-01-08,2017-12-15
735,35,46,496.2,14.177142857142856,2017-03-04,2017-12-27
736,34,36,1788.92,52.61529411764706,2017-01-21,2017-12-26
737,26,27,843.99,32.46115384615385,2017-01-06,2017-12-31
738,39,46,1207.74,30.967692307692307,2017-01-01,2017-11-25
739,1,1,8.47,8.47,2017-01-05,2017-01-05
74,56,60,1076.71,19.226964285714285,2017-01-03,2017-12-28
740,71,72,4056.58,57.13492957746479,2017-01-02,2017-12-27
741,57,62,2249.67,39.467894736842105,2017-01-09,2017-12-31
742,141,171,2180.65,15.465602836879434,2017-01-01,2017-12-27
743,39,46,1158.87,29.71461538461538,2017-01-06,2017-12-30
744,97,105,3276.78,33.781237113402064,2017-01-05,2017-12-30
745,97,99,3977.55,41.00567010309278,2017-01-04,2017-12-29
746,15,15,306.26,20.417333333333332,2017-02-28,2017-10-31
747,70,81,705.69,10.081285714285714,2017-01-13,2017-12-31
748,35,46,1402.8799999999999,40.08228571428571,2017-04-17,2017-11-14
749,43,51,636.36,14.79906976744186,2017-01-01,2017-09-30
75,38,41,767.0,20.18421052631579,2017-01-11,2017-12-22
750,28,30,363.5,12.982142857142858,2017-04-06,2017-12-28
751,11,13,221.57,20.14272727272727,2017-01-22,2017-12-24
752,48,51,1738.21,36.21270833333333,2017-01-06,2017-12-08
753,24,25,1197.67,49.90291666666667,2017-03-01,2017-12-31
754,19,19,802.2,42.22105263157895,2017-01-12,2017-12-06
755,124,155,5767.72,46.51387096774194,2017-01-03,2017-12-26
756,9,10,349.52000000000004,38.83555555555556,2017-01-09,2017-12-23
757,24,25,1244.68,51.86166666666667,2017-02-11,2017-12-17
758,11,11,154.03,14.002727272727272,2017-03-22,2017-12-22
759,14,14,433.91,30.993571428571432,2017-01-26,2017-12-31
76,9,9,164.88,18.32,2017-03-25,2017-12-31
760,36,38,1076.11,29.89194444444444,2017-01-03,2017-09-22
761,99,114,5600.25,56.56818181818182,2017-01-16,2017-12-31
762,282,612,5999.99,21.276560283687942,2017-01-02,2017-12-31
763,15,15,1428.72,95.248,2017-01-03,2017-12-01
764,66,78,2122.53,32.15954545454546,2017-01-09,2017-12-30
765,9,9,475.14000000000004,52.79333333333334,2017-01-23,2017-12-23
766,63,80,5354.58,84.99333333333333,2017-01-04,2017-12-23
767,7,7,325.9,46.55714285714286,2017-03-07,2017-12-09
768,219,297,4222.2,19.27945205479452,2017-01-01,2017-12-31
769,26,28,679.2,26.123076923076926,2017-01-01,2017-12-27
77,35,35,2350.71,67.16314285714286,2017-02-25,2017-12-24
770,28,34,1647.8799999999999,58.85285714285714,2017-01-15,2017-12-28
771,262,367,5646.1900000000005,21.550343511450382,2017-01-03,2017-12-31
772,22,26,174.09,7.913181818181818,2017-01-10,2017-12-06
773,11,13,414.81,37.71,2017-02-05,2017-12-06
774,7,7,425.6,60.800000000000004,2017-02-05,2017-12-24
775,14,14,398.82,28.487142857142857,2017-01-15,2017-08-18
776,37,38,1161.44,31.39027027027027,2017-01-23,2017-12-27
777,29,30,1945.24,67.07724137931035,2017-08-07,2017-12-11
778,23,25,402.34000000000003,17.49304347826087,2017-01-29,2017-11-22
779,43,47,1794.9,41.74186046511628,2017-01-09,2017-12-23
78,133,146,1746.26,13.129774436090225,2017-01-07,2017-12-30
780,17,18,106.34,6.255294117647059,2017-01-04,2017-06-02
781,37,39,1159.23,31.33054054054054,2017-01-07,2017-12-30
782,38,44,918.91,24.181842105263158,2017-01-02,2017-12-24
783,6,6,116.92999999999999,19.488333333333333,2017-01-24,2017-10-29
784,48,57,1448.98,30.187083333333334,2017-01-02,2017-12-29
785,42,47,771.91,18.378809523809522,2017-01-30,2017-12-31
786,82,90,4111.33,50.13817073170732,2017-01-01,2017-12-23
787,106,113,1456.42,13.739811320754718,2017-01-01,2017-12-26
788,97,160,4041.13,41.661134020618555,2017-01-06,2017-12-31
789,11,11,169.72,15.42909090909091,2017-06-11,2017-12-27
79,89,99,2548.51,28.63494382022472,2017-01-01,2017-12-24
790,42,44,2280.32,54.29333333333334,2017-01-11,2017-12-23
791,11,12,241.67,21.97,2017-08-22,2017-12-04
792,8,9,182.58,22.8225,2017-06-25,2017-12-24
793,58,66,990.98,17.08586206896552,2017-01-09,2017-12-31
794,15,19,1107.05,73.80333333333333,2017-01-24,2017-12-19
795,13,15,434.28000000000003,33.40615384615385,2017-01-05,2017-12-21
796,21,22,205.22,9.772380952380953,2017-01-03,2017-12-20
797,58,60,1893.23,32.64189655172414,2017-01-02,2017-12-28
798,38,40,1089.34,28.666842105263157,2017-01-25,2017-12-27
799,31,38,1269.37,40.94741935483871,2017-01-19,2017-12-19
8,58,65,3080.81,53.117413793103445,2017-01-03,2017-12-28
80,54,61,2006.28,37.153333333333336,2017-01-01,2017-12-31
800,197,227,5839.02,29.639695431472084,2017-01-01,2017-12-30
801,16,16,767.04,47.94,2017-01-21,2017-12-20
802,29,29,873.9,30.13448275862069,2017-01-07,2017-12-29
803,39,40,1127.39,28.9074358974359,2017-01-06,2017-12-30
804,101,123,1628.58,16.124554455445544,2017-01-03,2017-12-30
805,123,166,2915.86,23.70617886178862,2017-01-03,2017-12-31
806,61,77,3537.61,57.99360655737705,2017-01-05,2017-12-22
807,49,60,2304.27,47.02591836734694,2017-01-09,2017-12-31
808,90,105,1361.27,15.125222222222222,2017-01-02,2017-12-30
809,32,44,498.27000000000004,15.570937500000001,2017-01-01,2017-12-31
81,52,62,1528.06,29.38576923076923,2017-01-04,2017-12-14
810,18,19,275.62,15.312222222222223,2017-01-14,2017-12-02
811,18,25,449.33,24.962777777777777,2017-01-19,2017-12-31
812,19,20,428.5,22.55263157894737,2017-03-06,2017-12-24
813,13,14,929.76,71.52,2017-03-30,2017-11-18
814,3,3,148.98,49.66,2017-12-11,2017-12-26
815,8,9,372.56,46.57,2017-07-09,2017-11-04
816,47,52,1591.23,33.85595744680851,2017-01-04,2017-12-28
817,93,96,2984.71,32.093655913978495,2017-01-02,2017-12-31
818,27,31,1187.64,43.98666666666667,2017-02-21,2017-11-29
819,3,3,82.16,27.386666666666667,2017-03-18,2017-10-21
82,26,26,253.44,9.747692307692308,2017-01-01,2017-12-30
820,58,67,1321.0,22.775862068965516,2017-03-03,2017-12-28
821,10,12,330.74,33.074,2017-02-26,2017-12-02
822,12,14,246.73000000000002,20.560833333333335,2017-01-10,2017-12-22
823,55,60,1606.1100000000001,29.202,2017-01-03,2017-12-31
824,31,31,687.26,22.169677419354837,2017-01-09,2017-12-26
825,81,98,5561.12,68.6558024691358,2017-01-01,2017-12-17
826,10,10,85.82000000000001,8.582,2017-04-13,2017-12-29
827,5,5,76.45,15.290000000000001,2017-01-14,2017-11-01
828,19,21,601.36,31.650526315789474,2017-01-09,2017-08-04
829,20,20,1027.92,51.396,2017-05-02,2017-12-18
83,54,62,601.03,11.130185185185185,2017-01-01,2017-12-27
830,30,40,475.7,15.856666666666666,2017-01-08,2017-12-02
831,92,99,5291.92,57.52086956521739,2017-01-01,2017-12-31
832,7,7,251.15,35.878571428571426,2017-03-06,2017-10-18
833,16,17,938.79,58.674375,2017-01-19,2017-11-17
834,5,5,36.01,7.202,2017-01-19,2017-11-06
835,10,10,174.92000000000002,17.492,2017-01-02,2017-10-31
836,44,50,1072.8700000000001,24.383409090909094,2017-01-01,2017-12-11
837,18,18,502.38,27.91,2017-01-21,2017-12-15
838,16,16,186.97,11.685625,2017-01-30,2017-12-29
839,5,6,574.92,114.984,2017-05-06,2017-12-27
84,36,38,848.27,23.563055555555554,2017-01-10,2017-12-24
840,121,136,7026.82,58.072892561983465,2017-01-03,2017-12-31
841,61,99,1600.6499999999999,26.240163934426228,2017-01-10,2017-12-28
842,184,332,5635.96,30.63021739130435,2017-01-05,2017-12-28
843,36,45,1705.33,47.37027777777777,2017-01-05,2017-12-17
844,71,77,2725.32,38.38478873239437,2017-01-02,2017-12-15
845,65,72,3021.96,46.49169230769231,2017-01-13,2017-12-31
846,26,26,797.14,30.659230769230767,2017-03-28,2017-12-22
847,30,35,999.1,33.303333333333335,2017-02-03,2017-12-27
848,13,18,1706.32,131.2553846153846,2017-01-30,2017-12-07
849,33,33,2658.69,80.56636363636363,2017-01-04,2017-12-18
85,95,103,2039.13,21.464526315789474,2017-01-02,2017-12-30
850,47,50,845.28,17.98468085106383,2017-01-01,2017-12-20
851,2,2,8.370000000000001,4.1850000000000005,2017-02-25,2017-03-30
852,52,55,1205.99,23.192115384615384,2017-01-10,2017-12-30
853,251,288,7194.3,28.662549800796814,2017-01-01,2017-12-22
854,15,15,174.77,11.651333333333334,2017-01-06,2017-11-29
855,94,109,2631.15,27.990957446808512,2017-01-01,2017-12-31
856,92,111,3143.62,34.16978260869565,2017-01-01,2017-12-23
857,27,27,2675.25,99.08333333333333,2017-01-09,2017-12-18
858,24,25,231.52,9.646666666666667,2017-01-02,2017-12-24
859,74,83,3594.16,48.56972972972973,2017-01-04,2017-12-28
86,19,24,2568.81,135.20052631578946,2017-01-21,2017-12-17
860,2,2,15.059999999999999,7.529999999999999,2017-09-29,2017-12-18
861,12,16,534.01,44.50083333333333,2017-01-13,2017-09-19
862,46,59,1329.6200000000001,28.904782608695655,2017-02-01,2017-12-17
863,70,104,1563.76,22.33942857142857,2017-01-12,2017-12-30
864,62,64,4782.57,77.13822580645162,2017-01-04,2017-12-31
865,15,18,950.52,63.368,2017-03-16,2017-12-28
866,67,86,3504.71,52.30910447761194,2017-01-01,2017-12-31
867,72,83,3071.77,42.663472222222225,2017-01-04,2017-12-29
868,73,98,4281.64,58.652602739726035,2017-01-05,2017-12-29
869,71,79,850.6800000000001,11.981408450704226,2017-01-13,2017-12-29
87,28,28,856.6800000000001,30.595714285714287,2017-02-09,2017-12-23
870,1,1,10.83,10.83,2017-05-14,2017-05-14
871,64,70,5586.18,87.2840625,2017-01-03,2017-12-26
872,1,1,68.7,68.7,2017-10-13,2017-10-13
873,34,57,1676.83,49.3185294117647,2017-01-08,2017-12-24
874,3,3,65.47,21.823333333333334,2017-02-07,2017-09-30
875,37,40,793.15,21.436486486486487,2017-01-11,2017-12-21
876,104,121,3838.7000000000003,36.910576923076924,2017-01-02,2017-12-30
877,32,37,1880.13,58.7540625,2017-01-02,2017-12-10
878,79,95,3127.77,39.5920253164557,2017-01-02,2017-12-31
879,67,74,1845.64,27.546865671641793,2017-03-04,2017-12-31
88,104,132,6711.66,64.53519230769231,2017-01-05,2017-12-27
880,3,3,19.9,6.633333333333333,2017-05-17,2017-11-16
881,81,82,2445.12,30.186666666666664,2017-01-05,2017-10-31
882,90,109,1404.18,15.602,2017-01-22,2017-12-31
883,140,178,5313.2,37.95142857142857,2017-01-01,2017-12-21
884,12,16,240.96,20.080000000000002,2017-01-13,2017-11-02
885,44,52,1401.7,31.856818181818184,2017-01-08,2017-12-29
886,93,103,2247.82,24.170107526881722,2017-01-05,2017-12-31
887,23,25,334.31,14.535217391304348,2017-01-10,2017-11-26
888,48,49,5502.97,114.64520833333334,2017-01-01,2017-12-26
889,98,108,6919.79,70.61010204081633,2017-01-02,2017-12-31
89,8,8,158.13,19.76625,2017-01-19,2017-12-20
890,10,10,309.77,30.976999999999997,2017-01-21,2017-11-23
891,55,69,4064.78,73.90509090909092,2017-01-05,2017-12-22
892,10,10,215.91,21.591,2017-03-25,2017-11-17
893,68,78,3601.4,52.96176470588235,2017-01-14,2017-12-30
894,11,14,577.11,52.46454545454546,2017-07-02,2017-12-15
895,95,112,4628.51,48.72115789473684,2017-01-02,2017-12-30
896,54,58,2919.58,54.066296296296294,2017-01-04,2017-12-22
897,33,37,412.36,12.495757575757576,2017-01-01,2017-12-24
898,155,181,4874.2300000000005,31.446645161290327,2017-01-01,2017-12-23
899,6,7,129.47,21.578333333333333,2017-03-07,2017-12-20
9,11,11,620.73,56.43,2017-01-13,2017-12-28
90,2,2,148.12,74.06,2017-07-17,2017-10-26
900,302,674,9549.6,31.621192052980135,2017-01-01,2017-12-31
901,39,48,1599.59,41.0151282051282,2017-01-03,2017-12-26
902,2,2,39.11,19.555,2017-02-20,2017-11-18
903,40,42,1900.16,47.504000000000005,2017-01-05,2017-12-24
904,16,16,500.89000000000004,31.305625000000003,2017-02-03,2017-12-30
905,11,11,233.3,21.20909090909091,2017-01-25,2017-12-29
906,157,211,3820.59,24.334968152866242,2017-01-01,2017-12-22
907,43,48,916.2,21.30697674418605,2017-01-04,2017-12-30
908,92,102,3176.42,34.52630434782609,2017-01-02,2017-12-23
909,176,364,7061.14,40.12011363636364,2017-01-01,2017-12-28
91,101,121,2134.79,21.136534653465347,2017-02-22,2017-12-31
910,13,13,866.6700000000001,66.66692307692308,2017-08-03,2017-12-24
911,45,48,2694.83,59.88511111111111,2017-01-07,2017-12-30
912,5,6,643.63,128.726,2017-02-10,2017-11-28
913,34,34,692.1700000000001,20.35794117647059,2017-01-09,2017-12-22
914,35,36,1254.11,35.831714285714284,2017-01-05,2017-12-30
915,74,76,586.13,7.9206756756756755,2017-01-05,2017-12-30
916,81,106,1745.82,21.55333333333333,2017-01-04,2017-12-30
917,5,5,210.15,42.03,2017-03-27,2017-10-11
918,13,17,626.73,48.21,2017-01-05,2017-11-17
919,53,59,730.63,13.785471698113207,2017-01-04,2017-12-29
92,32,33,967.26,30.226875,2017-01-06,2017-12-19
920,113,148,3818.97,33.79619469026549,2017-01-18,2017-12-31
921,5,5,66.38000000000001,13.276000000000002,2017-06-24,2017-11-17
922,66,81,1704.93,25.832272727272727,2017-01-07,2017-12-24
923,53,85,1815.71,34.25867924528302,2017-01-07,2017-12-30
924,42,43,1173.29,27.93547619047619,2017-01-04,2017-12-26
925,38,42,189.3,4.981578947368422,2017-01-02,2017-12-27
926,109,130,3421.95,31.394036697247707,2017-01-02,2017-12-23
927,30,34,1124.16,37.472,2017-01-04,2017-12-28
928,58,65,1560.03,26.897068965517242,2017-01-03,2017-12-31
929,115,142,3312.7400000000002,28.806434782608697,2017-01-02,2017-12-29
93,49,49,1727.64,35.25795918367347,2017-01-02,2017-09-24
930,22,23,534.6,24.3,2017-01-08,2017-11-21
931,21,25,2738.51,130.4052380952381,2017-01-07,2017-12-22
932,61,71,3053.89,50.063770491803275,2017-01-04,2017-12-23
933,38,55,1826.29,48.06026315789474,2017-01-14,2017-12-13
934,87,153,6595.14,75.80620689655173,2017-01-04,2017-12-31
935,18,18,589.8100000000001,32.76722222222222,2017-01-11,2017-12-28
936,192,332,5120.67,26.67015625,2017-01-01,2017-12-31
937,36,38,903.45,25.095833333333335,2017-01-07,2017-12-29
938,14,14,750.26,53.589999999999996,2017-01-24,2017-12-24
939,60,85,2942.17,49.03616666666667,2017-01-02,2017-12-28
94,25,26,275.15,11.005999999999998,2017-01-08,2017-12-22
940,39,40,647.66,16.606666666666666,2017-01-01,2017-12-23
941,54,69,1205.74,22.328518518518518,2017-01-02,2017-12-30
942,148,174,4709.77,31.822770270270272,2017-01-03,2017-12-18
943,80,124,2852.32,35.654,2017-01-29,2017-12-30
944,48,56,1572.45,32.759375,2017-01-15,2017-12-16
945,30,33,1293.98,43.132666666666665,2017-01-02,2017-12-24
946,71,79,1539.36,21.68112676056338,2017-01-07,2017-12-31
947,99,106,1138.65,11.501515151515152,2017-01-02,2017-12-30
948,1,1,14.35,14.35,2017-03-29,2017-03-29
949,70,77,3319.09,47.41557142857143,2017-01-01,2017-12-30
95,136,158,4061.65,29.865073529411767,2017-01-01,2017-12-31
950,35,40,1414.93,40.42657142857143,2017-01-14,2017-11-22
951,8,9,288.75,36.09375,2017-06-10,2017-12-10
952,70,75,1428.45,20.406428571428574,2017-01-01,2017-12-27
953,54,67,1462.26,27.078888888888887,2017-01-04,2017-12-28
954,24,27,1322.55,55.106249999999996,2017-01-06,2017-12-28
955,111,152,2462.25,22.18243243243243,2017-01-04,2017-12-29
956,231,333,5606.09,24.26878787878788,2017-01-05,2017-12-24
957,216,329,2237.06,10.35675925925926,2017-01-02,2017-12-28
958,5,5,160.03,32.006,2017-04-29,2017-08-20
959,43,50,901.04,20.954418604651163,2017-01-03,2017-12-28
96,10,11,318.95,31.895,2017-01-07,2017-05-01
960,47,50,1241.05,26.40531914893617,2017-01-05,2017-12-18
961,33,34,1750.8,53.054545454545455,2017-01-14,2017-12-04
962,34,37,959.04,28.20705882352941,2017-01-10,2017-12-23
963,22,23,1153.53,52.433181818181815,2017-01-09,2017-10-31
964,44,55,1231.1,27.979545454545452,2017-01-05,2017-12-26
965,21,23,1138.77,54.22714285714286,2017-01-13,2017-11-19
966,7,7,120.13000000000001,17.161428571428573,2017-01-02,2017-11-17
967,1,1,2.0,2.0,2017-08-14,2017-08-14
968,67,72,4823.04,71.98567164179104,2017-01-05,2017-12-29
969,2,2,58.64,29.32,2017-09-22,2017-11-23
97,104,117,3098.03,29.78875,2017-01-02,2017-12-31
970,8,8,468.23,58.52875,2017-01-27,2017-12-07
971,76,82,2457.35,32.33355263157895,2017-01-17,2017-12-23
972,90,99,1497.11,16.634555555555554,2017-01-03,2017-12-29
973,40,50,9416.83,235.42075,2017-01-03,2017-12-22
974,17,20,871.76,51.28,2017-03-01,2017-10-06
975,106,121,3109.64,29.336226415094337,2017-01-02,2017-12-21
976,44,47,4085.76,92.85818181818182,2017-01-03,2017-12-28
977,21,22,667.9,31.804761904761904,2017-01-07,2017-12-30
978,39,39,1143.82,29.328717948717948,2017-01-10,2017-12-31
979,94,110,7610.05,80.95797872340425,2017-01-02,2017-12-30
98,95,127,1816.91,19.12536842105263,2017-01-09,2017-12-29
980,16,19,954.63,59.664375,2017-01-18,2017-12-30
981,15,17,797.16,53.144,2017-03-13,2017-12-31
982,154,199,9432.98,61.25311688311688,2017-01-03,2017-12-31
983,101,113,2265.16,22.427326732673265,2017-01-02,2017-12-30
984,21,23,844.5,40.214285714285715,2017-01-26,2017-12-27
985,65,73,1448.6,22.286153846153844,2017-01-08,2017-12-27
986,43,46,994.02,23.11674418604651,2017-01-15,2017-12-27
987,43,48,1144.14,26.60790697674419,2017-01-08,2017-12-29
988,68,94,2436.37,35.82897058823529,2017-01-01,2017-12-18
989,89,101,2874.25,32.29494382022472,2017-01-06,2017-12-31
99,107,118,3492.31,32.63841121495327,2017-01-04,2017-12-27
990,7,7,72.71,10.387142857142857,2017-01-25,2017-10-13
991,14,19,982.09,70.14928571428571,2017-02-24,2017-11-20
992,54,68,431.94,7.998888888888889,2017-01-06,2017-12-27
993,75,81,2177.92,29.038933333333333,2017-01-01,2017-12-29
994,12,13,463.73,38.64416666666667,2017-01-01,2017-12-29
995,6,6,456.93,76.155,2017-02-28,2017-07-17
996,67,74,1172.57,17.501044776119404,2017-01-02,2017-12-31
997,44,47,2476.95,56.29431818181818,2017-01-01,2017-12-17
998,113,152,4840.55,42.83672566371681,2017-01-02,2017-12-26
999,22,26,957.67,43.530454545454546,2017-01-04,2017-12-22
